frame,x_offset,turn
1,-2.582443710972916,straight
2,-4.741399932312179,straight
3,-7.741399932312179,straight
4,-9.950056368009259,straight
5,-12.321016699341955,straight
6,-13.66006665337759,straight
7,-13.657132613271148,straight
8,-14.60883847143488,straight
9,-14.411011363470209,straight
10,-12.114413693078836,straight
11,-13.199771119892606,straight
12,-12.275472015200265,straight
13,-10.916950596480422,straight
14,-12.56502573023694,straight
15,-11.259217939187476,straight
16,-11.539214931939327,straight
17,-10.42574763397937,straight
18,-10.005715000380269,straight
19,-10.30479054987025,straight
20,-10.893783032032946,straight
21,-10.93565454995427,straight
22,-11.385330869026932,straight
23,-11.200544217437791,straight
24,-12.248621482468636,straight
25,-12.662955359080513,straight
26,-14.932016523706011,straight
27,-13.072081763471669,straight
28,-13.57552607257845,straight
29,-11.046159844571715,straight
30,-11.526889885714397,straight
31,-9.923652207333987,straight
32,-10.122023390663617,straight
33,-10.113156544768245,straight
34,-11.74067478668643,straight
35,-12.957227797489228,straight
36,-14.121414172720417,straight
37,-14.376205390179368,straight
38,-14.456479291239546,straight
39,-14.082900139035598,straight
40,-13.809271710054995,straight
41,-14.702764654483765,straight
42,-13.727562210955359,straight
43,-11.58922101544771,straight
44,-10.273708110755335,straight
45,-11.444353414531177,straight
46,-12.123082636732304,straight
47,-13.430981047781641,straight
48,-15.230316220964186,straight
49,-14.1197170835006,straight
50,-14.607412184567668,straight
51,-14.194743614583492,straight
52,-11.194743614583492,straight
53,-11.562866317296486,straight
54,-12.829294228317078,straight
55,-12.83954269592093,straight
56,-14.456558946480143,straight
57,-15.823042544582597,straight
58,-17.791669210601803,straight
59,-19.511950052776086,straight
60,-17.824285991573834,straight
61,-17.926672269908558,straight
62,-16.944742550396068,straight
63,-16.582039809714534,straight
64,-16.120111151697714,straight
65,-13.120111151697714,straight
66,-11.195071872662982,straight
67,-8.195071872662982,straight
68,-5.195071872662982,straight
69,-2.9557483621318084,straight
70,0.04425163786819164,straight
71,3.0442516378681916,straight
72,6.044251637868191,straight
73,8.17784953790762,straight
74,10.212321172633951,straight
75,11.001849503737118,straight
76,12.176809501724334,straight
77,14.145913524279239,straight
78,14.991323366454152,straight
79,16.323897945592137,straight
80,14.719885411114092,straight
81,12.916929702409721,straight
82,12.26707202703498,straight
83,14.581509668640646,straight
84,17.581509668640646,straight
85,20.581509668640646,straight
86,23.319229238940757,straight
87,20.319229238940757,straight
88,17.319229238940757,straight
89,14.319229238940757,straight
90,11.319229238940757,straight
91,8.319229238940757,straight
92,5.319229238940757,straight
93,2.319229238940757,straight
94,-0.6807707610592431,straight
95,-3.680770761059243,straight
96,-6.680770761059243,straight
97,-9.680770761059243,straight
98,-12.680770761059243,straight
99,-15.680770761059243,straight
100,-18.680770761059243,straight
101,-21.541266671148644,straight
102,-24.541266671148644,straight
103,-27.139361671282753,straight
104,-30.139361671282753,straight
105,-31.46060685470404,straight
106,-31.976020662548954,straight
107,-30.446424039026006,straight
108,-30.339122312483077,straight
109,-30.39039448086391,straight
110,-31.81905031489644,straight
111,-29.7740334617937,straight
112,-27.37746135453388,straight
113,-26.50253971767021,straight
114,-23.50253971767021,straight
115,-24.09026550138854,straight
116,-24.145901681621474,straight
117,-24.78189104188005,straight
118,-25.414935119671604,straight
119,-24.806244410382096,straight
120,-27.145495519620923,straight
121,-27.314866092178875,straight
122,-28.547655819965552,straight
123,-27.946569268492098,straight
124,-26.51669679745561,straight
125,-25.833277569512553,straight
126,-27.044869218533044,straight
127,-30.044869218533044,straight
128,-29.390046695097745,straight
129,-30.523167745807477,straight
130,-27.523167745807477,straight
131,-28.77494363323346,straight
132,-28.18117184118963,straight
133,-25.18117184118963,straight
134,-22.439848792193555,straight
135,-19.439848792193555,straight
136,-18.16801921526945,straight
137,-15.16801921526945,straight
138,-12.16801921526945,straight
139,-12.309773415734023,straight
140,-10.58850523966731,straight
141,-11.46682788309624,straight
142,-11.628738321731017,straight
143,-13.13331365008673,straight
144,-13.260611459062781,straight
145,-13.639816695930707,straight
146,-14.78029658100593,straight
147,-13.447291826522111,straight
148,-13.15063309277528,straight
149,-12.552445967066365,straight
150,-11.811917303001442,straight
151,-11.154780828109544,straight
152,-11.081606914163029,straight
153,-8.081606914163029,straight
154,-5.081606914163029,straight
155,-2.0816069141630287,straight
156,0.9183930858369713,straight
157,3.9183930858369713,straight
