frame,x_offset,turn
1,-0.5218218705619847,straight
2,-0.7515903363771076,straight
3,1.439035806634307,straight
4,1.9797367970827726,straight
5,2.4291707998084524,straight
6,2.8016109103794458,straight
7,0.05914308620196573,straight
8,1.3159503829742751,straight
9,1.0447344039527677,straight
10,2.410895726816359,straight
11,1.0468794995742619,straight
12,1.2518654982148534,straight
13,0.9524273579214753,straight
14,2.86287543489785,straight
15,0.7368007210128256,straight
16,0.11195110995977187,straight
17,-1.0950381686359525,straight
18,-2.81111021724538,straight
19,-3.2059189333694307,straight
20,-2.9146235192906818,straight
21,-2.4196934904114498,straight
22,-2.153136191694764,straight
23,-0.53656148496246,straight
24,-1.1350526335553566,straight
25,-3.281629453099671,straight
26,-3.3217583011644156,straight
27,-3.3859734687856706,straight
28,-3.173758729033448,straight
29,-3.578671973800587,straight
30,-3.6051461470554775,straight
31,-2.805921985299869,straight
32,0.19407801470013109,straight
33,1.9494320301454584,straight
34,1.1207968657011853,straight
35,1.6787636503896959,straight
36,3.7371175903230536,straight
37,1.6508781134424804,straight
38,0.43865470689893815,straight
39,-2.561345293101062,straight
40,-1.8052538865929413,straight
41,-1.3693853318367968,straight
42,0.6804856100107253,straight
43,2.3820136131337035,straight
44,4.834227524347292,straight
45,6.49273741505711,straight
46,8.21554498309428,straight
47,8.646098179545518,straight
48,9.428907754931458,straight
49,10.797528802157785,straight
50,11.14525488851009,straight
51,10.022464999117364,straight
52,8.923159880804352,straight
53,8.754093131813969,straight
54,8.712879608313171,straight
55,8.763090518707973,straight
56,9.928947773563213,straight
57,9.397429171778256,straight
58,10.096008237590889,straight
59,9.751167207847603,straight
60,8.240400509463827,straight
61,8.678213606595229,straight
62,8.776190932127275,straight
63,9.829361423062172,straight
64,7.00929693337652,straight
65,5.881865970830553,straight
66,6.9396808108524795,straight
67,5.928078729626009,straight
68,7.379123240111062,straight
69,6.824575608667423,straight
70,7.325963216462486,straight
71,5.363201128725554,straight
72,4.616025223606031,straight
73,1.616025223606031,straight
74,-1.0415671728938256,straight
75,1.9584328271061744,straight
76,-1.0415671728938256,straight
77,-4.041567172893826,straight
78,-7.041567172893826,straight
79,-10.041567172893826,straight
80,-13.041567172893826,straight
81,-16.041567172893828,straight
82,-19.041567172893828,straight
83,-22.041567172893828,straight
84,-25.041567172893828,straight
85,-26.96322006828139,straight
86,-28.84279827684733,straight
87,-31.09320413871926,straight
88,-32.833528828216785,straight
89,-33.044242417412136,straight
90,-34.471482643607125,straight
91,-31.471482643607125,straight
92,-30.112014743917946,straight
93,-31.336912931498006,straight
94,-30.385259060927137,straight
95,-28.101146493405107,straight
96,-25.421869575676485,straight
97,-22.421869575676485,straight
98,-19.421869575676485,straight
99,-16.421869575676485,straight
100,-13.421869575676485,straight
101,-10.421869575676485,straight
102,-7.421869575676485,straight
103,-4.421869575676485,straight
104,-1.466696727401839,straight
105,0.4239309778668827,straight
106,2.6122719352823607,straight
107,1.7987023521474574,straight
108,2.9348095272589827,straight
109,2.1825519228824577,straight
110,2.553753841052893,straight
111,3.085253896725338,straight
112,3.17833745885271,straight
113,3.2283537841084926,straight
114,3.7995901520857163,straight
115,6.477828927448892,straight
116,7.530838911970984,straight
117,8.845700890431905,straight
118,8.1525327714356,straight
119,7.926820673904352,straight
120,10.926820673904352,straight
121,9.782724029497393,straight
122,9.67686922424571,straight
123,10.694212555958213,straight
124,11.95130340833625,straight
125,9.549959169679862,straight
126,9.350878705076306,straight
127,8.18979811089169,straight
128,6.044594506359559,straight
129,9.044594506359559,straight
130,6.044594506359559,straight
131,7.1862117661772,straight
132,7.210814508879712,straight
133,9.6063878630966,straight
134,9.451017485063597,straight
135,8.638594256210236,straight
136,7.188757478973159,straight
137,5.685567670054877,straight
138,3.6960877345801784,straight
139,2.570072439897584,straight
140,0.40795091200675193,straight
141,-0.14671525078674852,straight
142,-0.5262833470298861,straight
143,-1.031775990248216,straight
144,-1.7798295759823608,straight
145,-4.779829575982361,straight
146,-7.779829575982361,straight
147,-10.779829575982362,straight
148,-13.779829575982362,straight
149,-16.77982957598236,straight
150,-19.77982957598236,straight
151,-22.77982957598236,straight
152,-25.77982957598236,straight
153,-28.77982957598236,straight
154,-31.77982957598236,straight
155,-30.622634782137663,straight
156,-31.576561092873053,straight
157,-33.92466878771836,straight
158,-30.92466878771836,straight
159,-27.92466878771836,straight
160,-24.92466878771836,straight
161,-21.92466878771836,straight
162,-18.92466878771836,straight
163,-15.92466878771836,straight
164,-12.92466878771836,straight
165,-9.92466878771836,straight
166,-6.92466878771836,straight
167,-3.9246687877183604,straight
168,-0.9246687877183604,straight
169,2.0753312122816396,straight
170,3.3568010712042224,straight
171,6.26735094899489,straight
172,9.26735094899489,straight
173,10.142223852342626,straight
174,12.69251613835934,straight
175,12.178949416365823,straight
176,10.777070729025592,straight
177,9.794384067435008,straight
178,9.489908474390408,straight
179,8.124829416429183,straight
180,11.124829416429183,straight
181,11.62552152928345,straight
182,11.089650151619756,straight
183,11.280721001112685,straight
184,13.451280520739013,straight
185,14.148237182823625,straight
186,16.159376434847367,straight
187,15.71158425380525,straight
188,14.094667930981627,straight
189,13.866191126222757,straight
190,13.84456134070492,straight
191,13.008467633626305,straight
192,12.667862467788105,straight
193,11.668390892085956,straight
194,11.938856653890516,straight
195,11.180476280537066,straight
196,11.284804376256501,straight
197,8.284804376256501,straight
198,7.872047136875482,straight
199,10.587051301023951,straight
200,13.587051301023951,straight
201,16.58705130102395,straight
202,16.94170068407447,straight
203,17.74951439341343,straight
204,15.402688437807669,straight
205,16.801936125364808,straight
206,15.612702746445702,straight
207,16.319384826379174,straight
208,17.18092096651644,straight
209,14.180920966516439,straight
210,11.180920966516439,straight
211,8.180920966516439,straight
212,6.568810847287239,straight
213,5.389559547395015,straight
214,2.389559547395015,straight
215,1.2853430320280765,straight
216,1.4201725737705908,straight
217,-0.015149316398818113,straight
218,2.9848506836011817,straight
219,4.8614799122634516,straight
220,4.740027804995262,straight
221,4.450271822653665,straight
222,4.728657382977943,straight
223,5.108980570672304,straight
224,6.016698984348763,straight
225,4.711662859505929,straight
226,1.7116628595059291,straight
227,2.201819924251385,straight
228,0.22044294406570364,straight
229,0.454702762168888,straight
230,-0.3812712760672449,straight
231,-2.7277000321328098,straight
232,-4.2839602042361955,straight
233,-4.35633317809145,straight
234,-2.0200529306026422,straight
235,-1.512905534794911,straight
236,-2.1017709823732167,straight
237,-4.637352436031261,straight
238,-7.637352436031261,straight
239,-8.601387691328394,straight
240,-8.941543781950893,straight
241,-9.222802417727447,straight
242,-8.913689933606994,straight
243,-8.367394735483746,straight
244,-8.112912728556584,straight
245,-6.544220269339101,straight
246,-5.9862856240507725,straight
247,-6.380427255074148,straight
248,-4.7829244870767935,straight
249,-2.445434771800088,straight
250,-0.4567430743570473,straight
251,1.625094670949138,straight
252,0.466017765744811,straight
253,3.466017765744811,straight
254,4.492044981826611,straight
255,7.325580429905724,straight
256,7.991318916638212,straight
257,8.97167582296576,straight
258,8.69588904546939,straight
259,9.579438509102786,straight
260,9.764442072879376,straight
261,9.138465635215471,straight
262,12.138465635215471,straight
263,13.678132157295195,straight
264,15.575609056613905,straight
265,15.356164012967911,straight
266,14.082177556805995,straight
267,16.621804041042747,straight
268,18.03710891074794,straight
269,17.887537767604904,straight
270,18.036427796721462,straight
271,16.334044857972327,straight
272,16.90313882996855,straight
273,17.36786477434814,straight
274,18.053829903376553,straight
275,21.053829903376553,straight
276,24.053829903376553,straight
277,27.053829903376553,straight
278,24.053829903376553,straight
279,21.053829903376553,straight
280,18.053829903376553,straight
281,15.053829903376553,straight
282,12.053829903376553,straight
283,10.097146694569267,straight
284,8.10210822318582,straight
285,5.1021082231858195,straight
286,3.2628127123184725,straight
287,6.262812712318473,straight
288,8.70501159794954,straight
289,10.927557877666109,straight
290,13.185732880194466,straight
291,14.118966809876486,straight
292,16.205590114567862,straight
293,15.930113117295315,straight
294,13.922576888394083,straight
295,10.922576888394083,straight
296,8.637593978247747,straight
297,5.637593978247747,straight
298,2.6375939782477467,straight
299,-0.36240602175225334,straight
300,-3.3624060217522533,straight
301,-6.362406021752253,straight
302,-9.362406021752253,straight
303,-12.362406021752253,straight
304,-14.706938706290694,straight
305,-14.968770662002255,straight
306,-11.968770662002255,straight
307,-11.28735443959416,straight
308,-8.28735443959416,straight
309,-5.287354439594161,straight
310,-3.4854701872619387,straight
311,-1.1411376478484043,straight
312,1.8588623521515957,straight
313,4.451017735741271,straight
314,6.04062932104965,straight
315,9.04062932104965,straight
316,10.950154512424058,straight
317,13.950154512424058,straight
318,13.857307149961681,straight
319,13.529836418344072,straight
320,12.46280188814978,straight
321,12.331362520042372,straight
322,12.493678451202342,straight
323,10.425242366639385,straight
324,9.233441555874006,straight
325,7.495883925414679,straight
326,6.370132094457032,straight
327,6.741030504704325,straight
328,9.04564928855609,straight
329,8.666213264494557,straight
330,11.666213264494557,straight
331,14.171283121473923,straight
