frame,x_offset,turn
1,-3.0,straight
2,-1.6600781250277121,straight
3,1.3399218749722879,straight
4,-0.8625717270835502,straight
5,1.0206622240796588,straight
6,-1.9793377759203412,straight
7,-1.8025863600273957,straight
8,-4.368926578296513,straight
9,-6.2500556641682605,straight
10,-5.174874181985367,straight
11,-7.872424873595248,straight
12,-10.872424873595248,straight
13,-13.872424873595248,straight
14,-10.872424873595248,straight
15,-13.133353820655667,straight
16,-10.133353820655667,straight
17,-7.1333538206556675,straight
18,-4.1333538206556675,straight
19,-1.2382897610054981,straight
20,-4.238289761005499,straight
21,-7.238289761005499,straight
22,-10.238289761005499,straight
23,-13.238289761005499,straight
24,-12.96903533496298,straight
25,-9.96903533496298,straight
26,-12.96903533496298,straight
27,-9.96903533496298,straight
28,-10.721225032294146,straight
29,-9.384679935374724,straight
30,-6.384679935374724,straight
31,-3.3846799353747237,straight
32,-0.38467993537472367,straight
33,2.6153200646252763,straight
34,5.615320064625276,straight
35,8.615320064625276,straight
36,8.890030702133227,straight
37,5.890030702133227,straight
38,8.699601207713064,straight
39,5.699601207713064,straight
40,8.699601207713064,straight
41,5.699601207713064,straight
42,8.699601207713064,straight
43,11.699601207713064,straight
44,8.699601207713064,straight
45,5.699601207713064,straight
46,7.157952410317755,straight
47,6.846860857049859,straight
48,9.846860857049858,straight
49,6.846860857049858,straight
50,9.846860857049858,straight
51,6.846860857049858,straight
52,3.846860857049858,straight
53,5.38931436246074,straight
54,2.3893143624607402,straight
55,5.38931436246074,straight
56,8.389314362460741,straight
57,11.389314362460741,straight
58,9.059154097157947,straight
59,12.059154097157947,straight
60,15.059154097157947,straight
61,12.059154097157947,straight
62,9.059154097157947,straight
63,12.059154097157947,straight
64,9.379796462238804,straight
65,12.379796462238804,straight
66,9.662384796271024,straight
67,12.53549682151365,straight
68,13.199785416190437,straight
69,15.364129213051422,straight
70,12.977482517289577,straight
71,15.977482517289577,straight
72,18.977482517289577,straight
73,19.046976495102367,straight
74,16.046976495102367,straight
75,18.654715961814052,straight
76,18.418836079712015,straight
77,21.418836079712015,straight
78,18.418836079712015,straight
79,15.418836079712015,straight
80,17.040598775600262,straight
81,16.05128452121784,straight
82,13.051284521217841,straight
83,16.05128452121784,straight
84,13.051284521217841,straight
85,16.05128452121784,straight
86,19.05128452121784,straight
87,16.05128452121784,straight
88,19.05128452121784,straight
89,16.05128452121784,straight
90,19.05128452121784,straight
91,16.05128452121784,straight
92,19.05128452121784,straight
93,22.05128452121784,straight
94,20.44348976286597,straight
95,17.44348976286597,straight
96,20.44348976286597,straight
97,21.43063717820485,straight
98,24.43063717820485,straight
99,21.43063717820485,straight
100,18.43063717820485,straight
101,15.43063717820485,straight
102,12.43063717820485,straight
103,15.43063717820485,straight
104,18.43063717820485,straight
105,17.301159998831714,straight
106,20.301159998831714,straight
107,17.301159998831714,straight
108,14.301159998831714,straight
109,11.301159998831714,straight
110,8.301159998831714,straight
111,5.301159998831714,straight
112,2.3011599988317144,straight
113,-0.6988400011682856,straight
114,2.3011599988317144,straight
115,5.301159998831714,straight
116,7.968651184256993,straight
117,10.968651184256993,straight
118,7.968651184256993,straight
119,4.968651184256993,straight
120,1.9686511842569931,straight
121,-1.0313488157430069,straight
122,-3.551996545769821,straight
123,-1.5429393978465065,straight
124,1.4570606021534935,straight
125,-1.5429393978465065,straight
126,-4.5429393978465065,straight
127,-7.5429393978465065,straight
128,-10.542939397846506,straight
129,-9.437076431197804,straight
130,-6.437076431197804,straight
131,-3.437076431197804,straight
132,-0.4370764311978039,straight
133,2.562923568802196,straight
134,-0.4370764311978039,straight
135,2.3057880582436314,straight
136,-0.6942119417563686,straight
137,-3.6942119417563686,straight
138,-6.694211941756368,straight
139,-3.694211941756368,straight
140,-0.6942119417563681,straight
141,0.6596430952311352,straight
142,3.659643095231135,straight
143,0.659643095231135,straight
144,1.6929099329774793,straight
145,0.8299857563852417,straight
146,-2.1700142436147583,straight
147,0.8299857563852417,straight
148,-2.1700142436147583,straight
149,-5.170014243614759,straight
150,-8.170014243614759,straight
151,-5.170014243614759,straight
152,-2.1700142436147587,straight
153,0.8299857563852413,straight
154,3.8299857563852413,straight
155,1.5705855313312211,straight
156,-1.4294144686687789,straight
157,-4.429414468668779,straight
158,-7.429414468668779,straight
159,-10.429414468668778,straight
160,-10.926477022873641,straight
161,-7.926477022873641,straight
162,-4.926477022873641,straight
163,-7.926477022873641,straight
164,-4.926477022873641,straight
165,-1.926477022873641,straight
166,-0.8024407562833289,straight
167,-3.802440756283329,straight
168,-6.802440756283329,straight
169,-9.802440756283328,straight
170,-12.802440756283328,straight
171,-9.802440756283328,straight
172,-6.802440756283328,straight
173,-3.8024407562833282,straight
174,-0.8024407562833282,straight
175,-0.49569923269865224,straight
176,2.5043007673013475,straight
177,5.5043007673013475,straight
178,2.5043007673013475,straight
179,5.5043007673013475,straight
180,2.5043007673013475,straight
181,-0.49569923269865246,straight
182,-2.4964606757076107,straight
183,-5.496460675707611,straight
184,-2.4964606757076107,straight
185,0.5035393242923893,straight
186,1.969533347559365,straight
187,-0.5258676054737732,straight
188,-3.525867605473773,straight
189,-6.525867605473773,straight
190,-9.525867605473774,straight
191,-12.525867605473774,straight
192,-9.525867605473774,straight
193,-8.59294230826284,straight
194,-5.59294230826284,straight
195,-2.59294230826284,straight
196,0.40705769173716,straight
197,-2.507876318902724,straight
198,-1.45832179001722,straight
199,-4.45832179001722,straight
200,-1.4583217900172203,straight
201,-4.45832179001722,straight
202,-1.4583217900172203,straight
203,-0.1429450527134668,straight
204,2.8570549472865334,straight
205,-0.14294505271346658,straight
206,1.328013412891589,straight
207,4.328013412891589,straight
208,5.610707657414453,straight
209,2.610707657414453,straight
210,5.610707657414453,straight
211,2.610707657414453,straight
212,5.610707657414453,straight
213,8.610707657414453,straight
214,11.610707657414453,straight
215,13.878194092640117,straight
216,13.931291300548903,straight
217,10.931291300548903,straight
218,7.931291300548903,straight
219,10.931291300548903,straight
220,13.931291300548903,straight
