frame,x_offset,turn
1,-2.508312889071135,right
2,-5.508312889071135,right
3,-8.508312889071135,right
4,-11.508312889071135,right
5,-10.259167498819739,right
6,-13.259167498819739,right
7,-10.259167498819739,straight
8,-13.259167498819739,right
9,-16.25916749881974,right
10,-19.226317739963488,right
11,-18.048326733470297,right
12,-19.909146025476474,right
13,-22.909146025476474,right
14,-19.909146025476474,straight
15,-22.909146025476474,right
16,-21.591932004674142,right
17,-18.591932004674142,straight
18,-17.282000778668937,right
19,-16.866098896501292,right
20,-19.866098896501292,right
21,-22.866098896501292,right
22,-25.866098896501292,right
23,-22.866098896501292,straight
24,-19.866098896501292,straight
25,-17.318158973726696,straight
26,-15.562929510869822,straight
27,-17.706808900068133,right
28,-16.582639036096914,straight
29,-13.673075157212457,straight
30,-13.716298815813278,straight
31,-16.71629881581328,right
32,-16.77380560605616,straight
33,-13.773805606056161,left
34,-11.40477442409988,straight
35,-9.17944195198622,straight
36,-12.17944195198622,right
37,-13.6094503916103,straight
38,-10.6094503916103,straight
39,-7.6094503916103005,straight
40,-4.6094503916103005,straight
41,-3.339413864794464,straight
42,-0.339413864794464,left
43,2.660586135205536,right
44,5.660586135205536,left
45,2.660586135205536,right
46,-0.339413864794464,right
47,2.660586135205536,straight
48,2.6811593876353768,straight
49,-0.31884061236462324,right
50,2.6811593876353768,straight
51,4.163446337040547,straight
52,1.2929898778950983,right
53,0.5118041484525881,right
54,-2.488195851547412,right
55,-5.488195851547411,right
56,-8.488195851547411,right
57,-10.774412166189457,right
58,-10.485098840845222,right
59,-7.485098840845222,straight
60,-4.485098840845222,left
61,-1.4850988408452217,left
62,1.5149011591547783,left
63,-1.4300705836227596,right
64,-4.43007058362276,right
65,-1.4300705836227596,right
66,1.5699294163772404,straight
67,-1.4300705836227596,right
68,-4.43007058362276,right
69,-7.43007058362276,right
70,-4.43007058362276,right
71,-7.43007058362276,right
72,-4.43007058362276,left
73,-5.986821657204639,right
74,-5.011825739021125,right
75,-2.011825739021125,straight
76,-1.1736619379493205,right
77,-0.8401688462864183,right
78,-3.840168846286418,right
79,-0.8401688462864181,right
80,-3.840168846286418,right
81,-0.8401688462864181,right
82,2.159831153713582,right
83,4.527928892627777,right
84,1.5279288926277772,right
85,2.942944059409564,right
86,0.6823559264052577,left
87,2.6197302649733105,right
88,5.3832339561793425,right
89,2.3832339561793425,right
90,-0.6167660438206575,right
91,-3.543048163091541,right
92,-6.543048163091541,straight
93,-8.084187810304718,straight
94,-11.084187810304718,straight
95,-11.160801264694538,straight
96,-14.160801264694538,right
97,-17.160801264694538,right
98,-14.160801264694538,straight
99,-17.160801264694538,right
100,-14.160801264694538,left
101,-17.160801264694538,right
102,-20.160801264694538,straight
103,-19.728726278574058,straight
104,-21.450735844947495,right
105,-18.450735844947495,straight
106,-15.450735844947495,right
107,-12.450735844947495,right
108,-15.450735844947495,right
109,-12.450735844947495,left
110,-15.450735844947495,right
111,-16.993529834101942,left
112,-13.993529834101942,right
113,-10.993529834101942,left
114,-7.993529834101942,right
115,-4.993529834101942,left
116,-1.9935298341019418,left
117,1.0064701658980582,right
118,4.006470165898058,straight
119,7.006470165898058,left
120,10.006470165898058,straight
121,13.006470165898058,left
122,16.006470165898058,straight
123,19.006470165898058,straight
124,22.006470165898058,straight
125,25.006470165898058,straight
126,28.006470165898058,straight
127,31.006470165898058,straight
128,34.00647016589806,straight
129,37.00647016589806,left
130,35.9950550394059,straight
131,32.9950550394059,straight
132,29.995055039405898,straight
133,26.995055039405898,straight
134,23.995055039405898,straight
135,20.995055039405898,straight
136,23.995055039405898,left
137,20.995055039405898,straight
138,17.995055039405898,straight
139,14.995055039405898,straight
140,11.995055039405898,straight
141,8.995055039405898,straight
142,5.995055039405898,straight
143,2.995055039405898,straight
144,-0.004944960594102099,straight
145,2.995055039405898,left
146,5.995055039405898,left
147,8.995055039405898,left
148,11.995055039405898,left
149,14.995055039405898,left
150,17.995055039405898,left
151,20.995055039405898,left
152,23.995055039405898,left
153,26.995055039405898,left
154,29.995055039405898,left
155,32.9950550394059,left
156,35.9950550394059,left
157,38.9950550394059,left
158,41.9950550394059,left
159,44.9950550394059,left
160,47.9950550394059,left
161,50.9950550394059,left
162,50.1223414557954,left
163,47.1223414557954,left
164,44.1223414557954,left
165,41.1223414557954,left
166,38.1223414557954,left
167,35.1223414557954,left
168,32.1223414557954,left
169,29.1223414557954,left
192,26.1223414557954,left
232,29.1223414557954,left
233,32.1223414557954,left
234,35.1223414557954,left
235,38.1223414557954,left
236,41.1223414557954,left
237,44.1223414557954,left
238,47.1223414557954,left
239,50.1223414557954,left
240,53.1223414557954,left
241,56.1223414557954,left
242,59.1223414557954,left
243,62.1223414557954,left
244,65.12234145579541,left
256,62.12234145579541,left
257,59.12234145579541,left
258,56.12234145579541,right
259,53.12234145579541,left
261,55.17385026823179,right
268,52.17385026823179,right
269,49.17385026823179,right
272,46.457454283568964,right
274,43.457454283568964,left
286,40.457454283568964,right
301,37.457454283568964,right
305,34.457454283568964,right
307,31.457454283568964,right
311,28.457454283568964,right
312,25.457454283568964,right
