frame,x_offset,turn
5,3.0,left
6,6.0,left
7,9.0,left
8,12.0,left
9,15.0,left
10,18.0,left
11,21.0,left
12,24.0,left
13,27.0,left
14,30.0,left
15,33.0,left
16,36.0,left
17,39.0,left
18,42.0,left
19,45.0,left
20,48.0,left
21,51.0,left
22,54.0,left
23,57.0,left
24,60.0,left
25,63.0,left
26,66.0,left
27,69.0,left
28,72.0,left
29,75.0,left
30,78.0,left
31,81.0,left
32,84.0,left
33,87.0,left
34,90.0,left
35,93.0,left
36,96.0,left
37,99.0,straight
38,102.0,straight
39,105.0,straight
40,108.0,straight
41,111.0,straight
42,114.0,straight
43,117.0,straight
44,120.0,left
45,123.0,straight
46,126.0,straight
47,129.0,straight
48,132.0,straight
49,135.0,straight
50,138.0,straight
51,141.0,straight
52,144.0,straight
53,147.0,straight
54,150.0,straight
55,153.0,straight
56,156.0,straight
57,159.0,straight
58,162.0,straight
59,165.0,straight
60,168.0,straight
61,171.0,straight
62,174.0,straight
63,177.0,straight
64,180.0,straight
65,183.0,straight
66,186.0,straight
67,189.0,straight
68,192.0,straight
69,195.0,straight
70,198.0,straight
71,201.0,straight
72,204.0,straight
73,207.0,straight
74,210.0,straight
75,213.0,straight
76,216.0,straight
77,219.0,straight
78,222.0,straight
79,225.0,straight
80,228.0,straight
81,225.0,straight
82,222.0,straight
83,219.0,straight
84,216.0,straight
85,213.0,straight
86,210.0,straight
87,207.0,straight
88,204.0,straight
89,201.0,straight
90,198.0,straight
91,195.0,straight
92,192.0,straight
93,189.0,straight
94,186.0,straight
95,183.0,straight
96,180.0,straight
97,177.0,straight
98,174.0,straight
99,171.0,straight
100,168.0,straight
101,165.0,straight
102,162.0,straight
103,159.0,straight
104,156.0,straight
105,153.0,straight
106,150.0,straight
107,147.0,straight
108,144.0,straight
109,141.0,straight
110,138.0,straight
111,135.0,straight
112,132.0,straight
113,129.0,straight
114,126.0,straight
115,123.0,straight
116,120.0,straight
117,117.0,straight
118,114.0,straight
119,111.0,right
120,108.0,right
121,105.0,straight
122,102.0,straight
123,99.0,straight
124,96.0,straight
125,93.0,straight
126,90.0,straight
127,87.0,straight
128,84.0,straight
129,81.0,straight
130,78.0,straight
131,75.0,straight
132,72.0,straight
133,69.0,straight
134,66.0,straight
135,63.0,straight
136,66.0,left
137,69.0,left
138,66.0,straight
139,69.0,straight
140,72.0,straight
141,74.5088768115942,straight
142,72.3665354115395,straight
143,71.53965690066018,straight
144,70.87815409195672,straight
145,67.87815409195672,straight
146,64.87815409195672,straight
147,61.878154091956716,straight
148,64.87815409195672,left
149,67.87815409195672,left
150,70.87815409195672,left
151,73.87815409195672,left
152,76.87815409195672,left
153,79.87815409195672,left
154,82.87815409195672,left
155,85.87815409195672,straight
156,88.87815409195672,left
157,91.87815409195672,left
158,88.87815409195672,straight
159,91.87815409195672,left
160,93.08770109079363,straight
161,96.08770109079363,straight
162,99.08770109079363,straight
163,102.08770109079363,straight
164,99.08770109079363,straight
165,96.08770109079363,straight
166,93.08770109079363,straight
167,90.08770109079363,straight
168,87.08770109079363,straight
169,84.08770109079363,straight
170,81.08770109079363,straight
171,78.08770109079363,straight
172,75.08770109079363,straight
173,72.08770109079363,straight
174,69.08770109079363,straight
175,66.08770109079363,straight
176,63.08770109079363,straight
177,66.08770109079363,straight
178,69.08770109079363,straight
179,72.08770109079363,straight
180,75.08770109079363,left
181,78.08770109079363,straight
182,81.08770109079363,straight
183,84.08770109079363,left
184,87.08770109079363,straight
185,90.08770109079363,straight
186,93.08770109079363,straight
187,96.08770109079363,straight
188,99.08770109079363,straight
189,102.08770109079363,straight
190,105.08770109079363,straight
191,108.08770109079363,straight
192,111.08770109079363,straight
193,114.08770109079363,straight
194,117.08770109079363,straight
195,120.08770109079363,straight
196,123.08770109079363,straight
197,126.08770109079363,straight
198,129.08770109079364,straight
199,132.08770109079364,straight
200,135.08770109079364,straight
201,138.08770109079364,straight
202,141.08770109079364,straight
203,144.08770109079364,straight
204,147.08770109079364,straight
205,144.08770109079364,straight
206,141.08770109079364,straight
207,138.08770109079364,straight
208,135.08770109079364,straight
209,132.08770109079364,straight
210,129.08770109079364,straight
211,126.08770109079364,straight
212,123.08770109079364,straight
213,120.08770109079364,straight
214,117.08770109079364,straight
215,114.08770109079364,straight
216,111.08770109079364,straight
217,108.08770109079364,straight
218,105.08770109079364,straight
219,102.08770109079364,straight
220,99.08770109079364,straight
221,96.08770109079364,straight
222,93.08770109079364,straight
223,90.08770109079364,straight
224,87.08770109079364,straight
225,84.08770109079364,straight
226,81.08770109079364,straight
227,78.08770109079364,straight
228,75.08770109079364,straight
229,72.08770109079364,straight
230,69.08770109079364,straight
231,66.08770109079364,straight
232,63.087701090793644,straight
233,60.087701090793644,straight
234,57.087701090793644,straight
235,54.087701090793644,straight
236,51.087701090793644,straight
237,48.087701090793644,right
238,45.087701090793644,straight
239,42.087701090793644,straight
240,39.087701090793644,right
241,36.087701090793644,right
242,33.087701090793644,straight
243,30.087701090793644,straight
244,27.087701090793644,straight
245,24.087701090793644,straight
246,21.087701090793644,straight
247,18.087701090793644,straight
248,15.087701090793644,straight
249,12.087701090793644,straight
250,9.087701090793644,straight
251,12.087701090793644,straight
252,15.087701090793644,straight
253,18.087701090793644,straight
254,21.087701090793644,straight
255,24.087701090793644,straight
256,27.087701090793644,straight
257,30.087701090793644,straight
258,33.087701090793644,straight
259,36.087701090793644,straight
260,39.087701090793644,straight
261,42.087701090793644,straight
262,45.087701090793644,straight
263,47.67909378514228,straight
264,47.7694154228881,straight
265,50.7694154228881,straight
266,47.81827713829553,straight
267,44.81827713829553,straight
268,41.81827713829553,straight
269,38.81827713829553,straight
270,35.81827713829553,straight
271,32.81827713829553,straight
272,29.818277138295528,straight
273,26.818277138295528,straight
274,23.818277138295528,straight
275,20.818277138295528,right
276,17.818277138295528,right
277,14.818277138295528,right
278,11.818277138295528,right
279,8.818277138295528,right
280,5.818277138295528,right
281,2.818277138295528,right
282,-0.18172286170447194,straight
283,-3.181722861704472,straight
284,-6.181722861704472,straight
