frame,x_offset,turn
1,-469.40068247126436,right
1,-482.7940826642878,left
1,-633.4846153846154,right
1,-474.09913731321893,right
1,-646.8552094302095,right
1,-110.69602272727275,right
1,436.06410256410254,left
1,-222.7479622382334,straight
1,-677.8582581552258,right
1,-254.61394335511983,left
1,209.791125052771,left
1,-158.17115444123925,left
1,-37.55158659310291,left
1,-257.969450280112,left
1,81.03516484047077,left
1,211.77014405416526,left
1,-36.24628374282338,left
1,-1.455801412343817,left
1,383.0281971423374,left
1,395.6722084973221,left
1,322.7486482284529,left
1,-149.02779364609705,left
1,320.49234094653457,left
1,128.95920445759077,right
1,237.79252794968863,left
1,384.83539209060723,left
1,420.8053814607065,left
1,281.16595735954934,left
1,272.57144946863264,left
1,302.06841087403654,left
1,449.8188770174288,left
1,286.2584735662865,left
1,232.89264727514728,left
1,221.60125752205988,left
1,545.2568657486372,left
1,556.8763389275641,left
1,392.755341066279,left
1,270.8720585920306,left
1,134.6130597609863,left
1,329.6158722565676,left
1,195.60771853965662,right
1,46.78430173271386,right
1,127.32426259264616,right
1,-169.86227914882102,right
1,-22.368636833743267,left
1,276.75490999780436,left
1,63.63868292993152,right
1,-114.79464845830285,right
1,184.3422438814614,left
1,-316.7603754701329,right
1,-161.8762894797939,left
1,-126.93093640018924,left
1,-154.72595705491563,left
1,27.22481965239865,left
1,-125.98454578744725,right
1,-41.8154245356335,right
