frame,x_offset,turn
122,178.97211934407528,left
123,178.97211934407528,right
124,178.97211934407528,right
125,178.97211934407528,right
126,178.97211934407528,right
127,178.97211934407528,right
128,178.97211934407528,right
129,178.97211934407528,right
130,178.97211934407528,right
131,178.97211934407528,right
132,178.97211934407528,right
133,178.97211934407528,right
134,178.97211934407528,right
135,178.97211934407528,right
136,178.97211934407528,right
137,178.97211934407528,right
138,-71.66596180691045,straight
139,-71.66596180691045,right
140,-71.66596180691045,right
141,-71.66596180691045,right
142,-68.54315446518558,straight
143,-68.54315446518558,right
144,-68.54315446518558,right
145,-68.54315446518558,right
146,-68.54315446518558,right
147,-98.97102646349754,straight
148,-98.97102646349754,right
149,-98.97102646349754,right
150,-98.97102646349754,right
151,-98.97102646349754,right
152,-96.4331761294261,straight
153,-96.4331761294261,right
154,-63.88565507815224,straight
155,-63.88565507815224,right
156,-63.88565507815224,right
157,-63.88565507815224,right
158,-63.88565507815224,right
159,528.9884433728612,left
160,-77.84818758659605,right
161,-77.84818758659605,right
162,-77.84818758659605,right
163,-77.84818758659605,right
164,-77.84818758659605,right
165,-77.84818758659605,right
166,-162.85456309994203,right
167,-162.85456309994203,right
168,-162.85456309994203,right
169,-162.85456309994203,right
170,-162.85456309994203,right
171,-162.85456309994203,right
172,-162.85456309994203,right
173,-162.85456309994203,right
174,-162.85456309994203,right
175,-162.85456309994203,right
176,-162.85456309994203,right
177,-162.85456309994203,right
178,-162.85456309994203,right
179,-162.85456309994203,right
180,-162.85456309994203,right
181,-162.85456309994203,right
182,-162.85456309994203,right
183,-162.85456309994203,right
184,-162.85456309994203,right
185,-162.85456309994203,right
186,-162.85456309994203,right
187,-162.85456309994203,right
188,-162.85456309994203,right
189,-162.85456309994203,right
190,-162.85456309994203,right
191,-162.85456309994203,right
192,-162.85456309994203,right
193,-162.85456309994203,right
194,-162.85456309994203,straight
195,-162.85456309994203,straight
196,-162.85456309994203,straight
197,-162.85456309994203,straight
198,-162.85456309994203,straight
199,-162.85456309994203,straight
200,-162.85456309994203,right
201,-162.85456309994203,straight
202,-162.85456309994203,right
203,-162.85456309994203,straight
204,51.959139784946274,left
205,51.959139784946274,right
206,51.959139784946274,straight
207,51.959139784946274,straight
208,-652.8867415574509,right
209,-652.8867415574509,straight
210,-652.8867415574509,left
211,-652.8867415574509,straight
212,-652.8867415574509,left
213,-652.8867415574509,right
214,-652.8867415574509,straight
215,-652.8867415574509,right
216,-652.8867415574509,straight
217,-652.8867415574509,left
218,-652.8867415574509,straight
219,-652.8867415574509,right
220,-652.8867415574509,straight
221,-652.8867415574509,right
222,-652.8867415574509,right
223,-652.8867415574509,straight
224,-652.8867415574509,straight
225,-652.8867415574509,straight
226,-652.8867415574509,straight
227,-652.8867415574509,straight
228,-652.8867415574509,straight
229,-652.8867415574509,straight
230,-652.8867415574509,straight
231,-652.8867415574509,straight
232,-652.8867415574509,straight
233,-652.8867415574509,straight
234,-652.8867415574509,straight
235,-652.8867415574509,straight
236,-652.8867415574509,straight
237,-652.8867415574509,left
238,-652.8867415574509,straight
239,-652.8867415574509,straight
240,-652.8867415574509,straight
241,-652.8867415574509,straight
242,-652.8867415574509,straight
243,-652.8867415574509,straight
244,-652.8867415574509,straight
245,-652.8867415574509,straight
246,-652.8867415574509,right
247,-652.8867415574509,straight
248,83.90803571428569,right
249,83.90803571428569,straight
250,83.90803571428569,straight
251,83.90803571428569,straight
252,83.90803571428569,straight
253,83.90803571428569,straight
254,83.90803571428569,straight
255,83.90803571428569,straight
256,83.90803571428569,straight
257,83.90803571428569,straight
258,83.90803571428569,straight
259,83.90803571428569,straight
260,83.90803571428569,straight
261,83.90803571428569,left
262,83.90803571428569,straight
263,83.90803571428569,straight
264,83.90803571428569,straight
265,83.90803571428569,straight
266,83.90803571428569,straight
267,83.90803571428569,straight
268,83.90803571428569,straight
269,83.90803571428569,straight
270,83.90803571428569,straight
271,83.90803571428569,straight
272,83.90803571428569,straight
273,83.90803571428569,straight
274,83.90803571428569,straight
275,83.90803571428569,straight
276,83.90803571428569,straight
277,83.90803571428569,straight
278,83.90803571428569,straight
279,83.90803571428569,straight
280,83.90803571428569,straight
281,83.90803571428569,straight
282,83.90803571428569,straight
283,83.90803571428569,left
284,83.90803571428569,straight
285,83.90803571428569,straight
286,83.90803571428569,straight
287,83.90803571428569,straight
288,83.90803571428569,left
289,83.90803571428569,straight
290,83.90803571428569,left
291,83.90803571428569,left
292,83.90803571428569,straight
293,83.90803571428569,straight
294,83.90803571428569,right
295,83.90803571428569,straight
296,83.90803571428569,straight
297,83.90803571428569,straight
298,83.90803571428569,straight
299,83.90803571428569,right
300,83.90803571428569,straight
301,83.90803571428569,left
302,83.90803571428569,left
303,83.90803571428569,straight
304,83.90803571428569,left
305,83.90803571428569,straight
306,93.09050064184862,right
307,93.09050064184862,straight
308,93.09050064184862,straight
309,93.09050064184862,straight
310,93.09050064184862,straight
311,93.09050064184862,straight
312,93.09050064184862,right
313,93.09050064184862,left
