frame,x_offset,turn
1,10.206536306042835,straight
2,10.820009905500456,straight
3,9.715711081364475,straight
4,9.751279090511645,straight
5,11.493574016826164,straight
6,12.820909573300696,straight
7,14.473760211973945,straight
8,14.812506484036135,straight
9,14.678965477429141,straight
10,12.031451166995657,straight
11,10.35234333338003,straight
12,8.227796414543354,straight
13,10.392742218258695,straight
14,12.678859466184827,straight
15,13.890632271405366,straight
16,13.80195342260149,straight
17,14.175962847244932,straight
18,13.329248695625779,straight
19,10.664019882020739,straight
20,9.670186000792182,straight
21,6.928635956843846,straight
22,7.256287916471228,straight
23,5.909641889726595,straight
24,5.960709908325316,straight
25,3.423470941750952,straight
26,4.993780858014338,straight
27,1.5557899321197284,straight
28,0.8763539254663556,straight
29,-0.4593689159452879,straight
30,-1.6461611494816908,straight
31,0.5560418311124977,straight
32,-1.9628654646009636,straight
33,-3.337069418160195,straight
34,-3.2665301969817166,straight
35,-2.1245442050086014,straight
36,-6.946316394320047,straight
37,-4.3621906596415325,straight
38,-6.961351035095163,straight
39,-8.719825744166405,straight
40,-7.914336303275855,straight
41,-5.859890238457501,straight
42,-2.9494687796845938,straight
43,3.8345162166127693,straight
44,7.827636879411443,straight
45,11.06618003085905,straight
46,14.30755446326043,straight
47,14.861944280569038,straight
48,12.952134841423526,straight
49,13.611079276220858,straight
50,12.829788159758891,straight
51,11.766812977823747,straight
52,10.250853340438743,straight
53,10.73936855656591,straight
54,9.700250499910567,straight
55,9.779088182438477,straight
56,9.583982277346854,straight
57,8.396116787751158,straight
58,6.815875138852789,straight
59,6.273289374226806,straight
60,5.53803616791497,straight
61,3.34346830967329,straight
62,4.497168568533243,straight
63,3.9732197412411323,straight
64,2.211394177869033,straight
65,3.209157917208927,straight
66,0.33592619764945086,straight
67,-2.8437613152447283,straight
68,-4.980194355322942,straight
69,-6.703628715622654,straight
70,-13.704033172277127,straight
71,-14.68107108558163,straight
72,-19.176420837279217,straight
73,-20.641874577087787,straight
74,-21.59794505494508,straight
75,-22.91418844118848,straight
76,-21.85095889295892,straight
77,-19.0358935190656,straight
78,-22.561722560359545,straight
79,-25.537653081451367,straight
80,-24.394638861874636,straight
81,-30.548736927551637,straight
82,-32.21642563733144,straight
83,-28.05016645560736,straight
84,-20.4090847684658,straight
85,-13.731704477207904,straight
86,-2.601562455486942,straight
87,3.8765168529983614,straight
88,14.242716038079266,straight
89,18.378490040241946,straight
90,19.737126287009527,straight
91,23.053947716441552,straight
92,23.365061141539922,straight
93,19.80574761107032,straight
94,15.690541246508383,straight
95,18.135382066850344,straight
96,16.54745977992752,straight
97,20.99924319934787,straight
98,22.331502421535312,straight
99,24.880874309609066,straight
100,21.666253553445426,straight
101,23.38763968284504,straight
102,30.23185951530015,straight
103,27.20720586293828,straight
104,25.277051385610594,straight
105,25.92494128079852,straight
106,23.65209107382477,straight
107,13.311805793240705,straight
108,10.98135762542754,straight
109,9.855300873072224,straight
110,5.33383869656493,straight
111,2.5443779593410225,straight
112,0.3436415607861136,straight
113,-1.5316918794062304,straight
114,-3.123782043788606,straight
115,-2.895326108987092,straight
116,-5.729967103364925,straight
117,-6.640599583075209,straight
118,-4.272443108841981,straight
119,-9.900690254208689,straight
120,-14.776284313428778,straight
121,-19.27586885449157,straight
122,-32.488325806753416,straight
123,-45.43401031623641,straight
124,-52.65508808106417,straight
125,-58.37536256444425,straight
126,-64.82133357893701,straight
127,-64.00256744990477,straight
128,-64.009612875884,straight
129,-62.67569717285066,straight
130,-60.9151922467423,straight
131,-57.79722722289493,straight
132,-51.82496703613769,straight
133,-38.082293592538505,straight
134,-25.106088930831923,straight
135,-10.410755785716152,straight
136,9.955570674534943,straight
137,26.970475636479,straight
138,38.755595287382995,straight
139,53.319740476210924,straight
140,64.76764641839675,straight
141,69.36383886009473,straight
142,72.28654981200172,straight
143,71.03488442099334,straight
144,63.20887921058502,straight
145,54.0985888434971,straight
146,43.47382395624336,straight
147,32.155683055683106,straight
148,19.049379140794667,straight
149,10.028670941918676,straight
150,-5.242717843976448,straight
151,-18.188660616850417,straight
152,-23.851050338787854,straight
153,-27.398455792205368,straight
154,-30.322863788652988,straight
155,-26.866771958326105,straight
156,-22.53494266157845,straight
157,-23.394155207688435,straight
158,-25.90018542665816,straight
159,-26.099664241934352,straight
160,-26.63812404941789,straight
161,-24.707782387448013,straight
162,-27.908161137847628,straight
163,-28.219015224098893,straight
164,-32.652615436593535,straight
165,-31.970387979836005,straight
166,-37.23469459214616,straight
167,-34.53919727457428,straight
168,-33.26027630896583,straight
