frame,x_offset,turn
1,-12.411911236544825,straight
2,25.92790087442779,straight
3,-4.838292448060088,straight
4,-4.252027157842804,straight
5,-6.671873843947992,straight
6,-3.0063193307184974,straight
7,-5.205058170032544,straight
8,-4.433663789933348,straight
9,32.827805489834304,straight
10,33.918955048024486,straight
11,5.108143982947809,straight
12,-5.422156506484839,straight
13,33.8888056800846,straight
14,-9.252515539093565,straight
15,29.49131945797501,straight
16,32.56774776136331,straight
17,-15.186383957830458,straight
18,25.379627224904766,straight
19,1.668301089923716,straight
20,3.798156847409018,straight
21,23.980692962041417,straight
22,-4.847794700307645,straight
23,-7.729741886376132,straight
24,-7.518156978183242,straight
25,-18.424632125143603,straight
26,-6.2137762190104695,straight
27,-2.608088789624958,straight
28,-6.344523915243485,straight
29,13.355972491188368,straight
30,-16.14209239827062,straight
31,-3.8550378359893784,straight
32,-6.6596504511945795,straight
33,-1.4542939910646737,straight
34,-3.1498106680558067,straight
35,-10.016891529449254,straight
36,-1.1414679010072177,straight
37,-7.4882658519513825,straight
38,-3.473472181015836,straight
39,-8.540173593427198,straight
40,-6.120220503514815,straight
41,-6.970376386487487,straight
42,5.754861800700269,straight
43,-1.5486444981844443,straight
44,4.92616352721268,straight
45,2.2658778253542096,straight
46,2.9373850811145985,straight
47,2.704473346318423,straight
48,-13.759100400943566,straight
49,22.83995462980306,straight
50,21.89561453172655,straight
51,16.09515034369622,straight
52,89.63200378129068,straight
53,89.63200378129068,left
54,89.63200378129068,left
55,89.63200378129068,left
56,89.63200378129068,left
57,89.63200378129068,left
58,89.63200378129068,left
59,89.63200378129068,left
60,89.63200378129068,left
61,89.63200378129068,left
62,89.63200378129068,left
63,89.63200378129068,left
64,89.63200378129068,left
65,89.63200378129068,left
66,89.63200378129068,left
67,89.63200378129068,left
68,89.63200378129068,left
69,89.63200378129068,left
70,89.63200378129068,left
71,89.63200378129068,left
72,89.63200378129068,left
73,89.63200378129068,left
74,89.63200378129068,left
75,89.63200378129068,left
76,89.63200378129068,left
77,89.63200378129068,left
78,89.63200378129068,left
79,89.63200378129068,left
80,89.63200378129068,left
81,89.63200378129068,left
82,89.63200378129068,left
83,89.63200378129068,left
84,89.63200378129068,left
85,-370.41180939976084,right
86,-386.2948226212211,right
87,-386.2948226212211,left
88,-414.51325108626844,right
89,-414.51325108626844,left
90,-414.51325108626844,left
91,-414.51325108626844,left
92,-414.51325108626844,left
93,-472.6914841831875,right
94,-483.59777620604,right
95,-483.59777620604,left
96,-483.59777620604,left
97,-483.59777620604,left
98,-365.83894305310776,right
99,-307.6927308321003,right
100,-226.5428389261366,right
101,-225.42533573116702,right
102,-144.07231136487337,right
103,-62.882688259661904,straight
104,-64.83284936505925,right
105,4.0622995438600356,straight
106,66.68830788187438,straight
107,96.62323794437668,straight
108,96.62323794437668,left
109,96.62323794437668,left
110,96.62323794437668,left
111,96.62323794437668,left
112,96.62323794437668,left
113,96.62323794437668,left
114,96.62323794437668,left
115,96.62323794437668,left
116,96.62323794437668,left
117,96.62323794437668,left
118,96.62323794437668,left
119,96.62323794437668,left
120,96.62323794437668,left
121,96.62323794437668,left
122,96.62323794437668,left
123,96.62323794437668,left
124,96.62323794437668,left
125,96.62323794437668,left
126,96.62323794437668,left
127,96.62323794437668,left
128,96.62323794437668,left
129,96.62323794437668,left
130,96.62323794437668,left
131,96.62323794437668,left
132,96.62323794437668,left
133,96.62323794437668,left
134,96.62323794437668,left
135,183.31324861200187,straight
136,144.36695147409398,straight
137,49.795546422295274,right
138,143.2782397161285,straight
139,113.76419167348524,straight
140,102.44617043711287,straight
141,91.8866203762791,straight
142,31.51314469192289,straight
143,55.47091926691428,straight
144,49.04311299995584,straight
145,11.928752477866169,straight
146,8.117125780651008,straight
147,-5.874990738273823,straight
148,-40.86958200127265,straight
149,-64.41477194465358,straight
150,-80.86068261257162,straight
151,-82.61237162579323,straight
152,-88.02152613248074,straight
153,-105.57188479359445,straight
154,-108.78864097688017,straight
155,-104.5379018153684,straight
156,-88.81162236671821,straight
157,-88.41585183185339,straight
158,-68.76213422030901,straight
159,-51.65232159059849,straight
160,-35.58670739168167,straight
161,-21.770695984155395,straight
162,-3.776011617153472,straight
163,-17.069012404971318,straight
164,-30.86716051842336,straight
165,-30.86716051842336,left
166,-30.86716051842336,left
167,-30.86716051842336,left
168,-30.86716051842336,left
169,-30.86716051842336,left
170,-30.86716051842336,left
171,-30.86716051842336,left
172,-30.86716051842336,left
173,-30.86716051842336,left
174,-30.86716051842336,left
175,-30.86716051842336,left
176,-30.86716051842336,left
177,-30.86716051842336,left
178,-30.86716051842336,left
179,-30.86716051842336,left
180,-30.86716051842336,left
181,-30.86716051842336,left
182,-30.86716051842336,left
183,-30.86716051842336,left
184,-30.86716051842336,left
185,-30.86716051842336,left
186,-30.86716051842336,left
187,-30.86716051842336,left
188,-30.86716051842336,left
189,-30.86716051842336,left
190,-30.86716051842336,left
191,374.24760823280144,left
192,381.66551008671036,left
193,377.1068865931344,left
194,371.38982432655257,left
195,371.38982432655257,left
196,371.38982432655257,left
197,371.38982432655257,left
198,371.38982432655257,left
199,371.38982432655257,left
200,371.38982432655257,left
201,371.38982432655257,left
202,371.38982432655257,left
203,371.38982432655257,left
204,371.38982432655257,left
205,371.38982432655257,left
206,371.38982432655257,left
207,371.38982432655257,left
208,371.38982432655257,left
209,371.38982432655257,left
210,371.38982432655257,left
211,371.38982432655257,straight
212,371.38982432655257,straight
213,371.38982432655257,straight
214,371.38982432655257,straight
215,371.38982432655257,straight
216,371.38982432655257,right
217,481.60123367198844,left
218,413.6916279069767,left
219,413.6916279069767,right
220,603.5029166666666,left
221,678.3496658896661,left
222,669.2107407407407,left
223,605.0807327455154,left
224,488.56057692307695,left
225,488.56057692307695,straight
226,488.56057692307695,straight
227,488.56057692307695,right
228,488.56057692307695,straight
229,488.56057692307695,right
230,488.56057692307695,right
231,488.56057692307695,right
232,488.56057692307695,straight
233,140.453703243959,left
234,140.453703243959,right
235,140.453703243959,right
236,181.44030195958499,left
237,181.44030195958499,right
238,75.76843413311121,left
239,63.05494505494494,left
240,63.05494505494494,right
241,63.05494505494494,left
242,394.4505950234402,left
243,394.4505950234402,left
244,394.4505950234402,left
245,372.07828389830513,left
246,372.07828389830513,left
247,372.07828389830513,left
248,372.07828389830513,left
249,372.07828389830513,left
250,372.07828389830513,left
251,372.07828389830513,left
252,372.07828389830513,left
253,372.07828389830513,left
254,372.07828389830513,left
255,372.07828389830513,straight
256,372.07828389830513,straight
257,372.07828389830513,straight
258,372.07828389830513,straight
259,372.07828389830513,straight
260,372.07828389830513,straight
261,372.07828389830513,straight
262,372.07828389830513,straight
263,372.07828389830513,straight
264,372.07828389830513,straight
265,372.07828389830513,straight
266,372.07828389830513,straight
267,372.07828389830513,straight
268,372.07828389830513,straight
269,372.07828389830513,straight
270,372.07828389830513,straight
271,372.07828389830513,straight
272,372.07828389830513,straight
273,372.07828389830513,straight
274,372.07828389830513,left
275,372.07828389830513,straight
276,372.07828389830513,straight
277,372.07828389830513,straight
278,372.07828389830513,left
279,372.07828389830513,straight
280,372.07828389830513,straight
