frame,x_offset,turn
38,-2.338774845226476,straight
39,-3.0050903604354926,straight
40,-3.6686253823132264,straight
41,-5.748759485886242,straight
42,-8.748759485886243,straight
43,-8.005449649064124,straight
44,-11.005449649064124,straight
45,-9.932474197365803,straight
46,-9.064352276265558,straight
47,-6.0643522762655575,straight
48,-3.8785985258179307,straight
49,-3.1221264589809232,straight
50,-0.8368316019673623,straight
51,2.1631683980326377,straight
52,5.163168398032638,straight
53,8.163168398032639,straight
54,11.163168398032639,straight
55,10.817646984814678,straight
56,8.569264853665485,straight
57,7.187848653741229,straight
58,6.405994606964477,straight
59,7.01511915374561,straight
60,6.407528870997926,straight
61,6.111234737009969,straight
62,8.195389906010089,straight
63,8.110555622287027,straight
64,7.944843015314499,straight
65,6.433720841628322,straight
66,3.433720841628322,straight
67,2.849011582837562,straight
68,4.111916742778862,straight
69,1.9758919837633035,straight
70,3.089097185090451,straight
71,3.068159219427502,straight
72,4.931729288973442,straight
73,4.382705896634854,straight
74,6.007451274500632,straight
75,6.277096382157157,straight
76,4.321430956266148,straight
77,4.975828662167425,straight
78,6.006279110328883,straight
79,3.006279110328883,straight
80,2.4238381979231063,straight
81,1.6980414394977421,straight
82,1.1134551694354164,straight
83,-0.2550643777094328,straight
84,-1.1127048292614534,straight
85,-0.5542407982705585,straight
86,-0.388722798191102,straight
87,-1.5053414516357106,straight
88,-0.8773239189422462,straight
89,2.1226760810577536,straight
90,4.199565352222015,straight
91,4.425780956803514,straight
92,4.907900092240192,straight
93,5.775715479714741,straight
94,5.957767480232275,straight
95,8.957767480232274,straight
96,11.957767480232274,straight
97,8.957767480232274,straight
98,8.003569704972355,straight
99,6.256062349059464,straight
100,4.403446805367539,straight
101,2.9059187254545815,straight
102,1.1352734373404572,straight
103,0.015784675718690355,straight
104,-0.9949956770388335,straight
105,-1.7548031814758505,straight
106,-1.4719233532615024,straight
107,-2.9825802750037385,straight
108,-3.8700724736541,straight
109,-2.9315307187438595,straight
110,-4.169859888333873,straight
111,-2.542323052229436,straight
112,-5.542323052229436,straight
113,-8.542323052229436,straight
114,-11.542323052229436,straight
115,-12.455807159732252,straight
116,-13.213363676503747,straight
117,-14.139463834975867,straight
118,-15.120520164860803,straight
119,-15.923082798555308,straight
120,-13.17346623884426,straight
121,-11.976945034086148,straight
122,-9.787595686534353,straight
123,-6.7875956865343525,straight
124,-7.932933692084629,straight
125,-4.932933692084629,straight
126,-4.898255504492668,straight
127,-5.767285227274955,straight
128,-2.7672852272749546,straight
129,0.23271477272504537,straight
130,3.2327147727250454,straight
131,6.232714772725045,straight
132,9.232714772725046,straight
133,11.900222857762992,straight
134,14.900222857762992,straight
135,17.90022285776299,straight
136,16.13076574906201,straight
137,15.062454021519935,straight
138,13.079429361511831,straight
139,12.355168621374961,straight
140,11.90566080413121,straight
