frame,x_offset,turn
77,-3.0,right
78,-6.0,right
79,-9.0,right
80,-12.0,right
81,-15.0,right
82,-18.0,right
83,-21.0,right
84,-24.0,right
85,-27.0,right
86,-30.0,right
87,-33.0,right
88,-36.0,right
89,-39.0,right
90,-42.0,right
91,-45.0,right
92,-48.0,right
93,-51.0,right
94,-54.0,right
95,-57.0,right
96,-59.30212129723252,straight
97,-58.96725259334156,straight
98,-56.81475391023326,straight
99,-53.81475391023326,straight
100,-50.81475391023326,straight
101,-47.81475391023326,straight
102,-44.81475391023326,straight
103,-41.81475391023326,straight
104,-38.81475391023326,straight
105,-35.81475391023326,straight
106,-32.81475391023326,straight
107,-29.814753910233257,straight
108,-26.814753910233257,straight
109,-23.814753910233257,straight
110,-20.814753910233257,straight
111,-17.814753910233257,straight
112,-14.814753910233257,straight
113,-11.814753910233257,straight
114,-8.814753910233257,straight
115,-5.814753910233257,straight
116,-2.8147539102332573,straight
117,0.18524608976674273,straight
118,3.1852460897667427,straight
119,6.185246089766743,straight
120,9.185246089766743,straight
121,12.185246089766743,straight
122,15.185246089766743,straight
123,18.185246089766743,straight
124,21.185246089766743,straight
125,24.185246089766743,straight
126,27.185246089766743,straight
127,30.185246089766743,straight
128,33.18524608976674,straight
129,36.18524608976674,straight
130,39.18524608976674,straight
131,42.18524608976674,straight
132,45.18524608976674,straight
133,48.18524608976674,straight
134,51.18524608976674,straight
135,54.18524608976674,straight
136,57.18524608976674,straight
137,60.18524608976674,straight
138,63.18524608976674,straight
139,66.18524608976674,straight
140,69.18524608976674,straight
141,72.18524608976674,straight
142,75.18524608976674,straight
143,78.18524608976674,straight
144,81.18524608976674,straight
145,84.18524608976674,straight
146,87.18524608976674,straight
147,90.18524608976674,straight
148,93.18524608976674,straight
149,96.18524608976674,straight
150,99.18524608976674,straight
151,102.18524608976674,straight
152,104.73394630256283,straight
153,107.73394630256283,straight
154,110.73394630256283,straight
155,113.46016986256309,straight
156,116.46016986256309,straight
157,116.65821986937864,straight
158,119.65821986937864,straight
159,116.65821986937864,straight
160,116.08051745439596,straight
161,114.70674158619624,straight
162,113.05398334700324,straight
163,110.05398334700324,straight
164,107.05398334700324,straight
165,105.6316967905136,straight
166,103.81076352057559,straight
167,103.59686199679899,straight
